feedback_text,occurred_at,source,external_ref,rating,platform,source_url
难玩的钥匙 我就出了个小金 他就说让我评价 给个好评 我不行了吧 所有的怪物都妖起来 鬼都没边了 旁边的鬼看完都得跳米缸里,2026-07-22T21:04:33+08:00,taptap_review,moment:829099283713098701,1,TapTap,https://www.taptap.cn/review/49720088
靠这怎么玩连wifi自动下载就算了，md我进游戏了也下卡死不知道多少次了，服了,2026-07-22T21:18:04+08:00,taptap_review,moment:829102683288766412,2,TapTap,https://www.taptap.cn/review/49720248
大哥我找不回我以前的账号了之前都是toptop直接登录现在咋不行求你们了我该充了钱,2026-07-22T21:23:25+08:00,taptap_review,moment:829104030520183463,5,TapTap,https://www.taptap.cn/review/49720305
不建议玩，游戏垃圾，5颗星给到一颗都是高看了，挂一堆 ，性压抑的一堆，皮套的一堆，神人也一堆，素质也差，挂特别多，还皮肤歧视，一点游戏体验感都没有。挂是不管的，钱是必须圈的，账号还特别贬值，多队淘汰榜一大部分都是挂,2026-07-22T21:32:44+08:00,taptap_review,moment:829106377870805814,1,TapTap,https://www.taptap.cn/review/49720435
"🎮可玩性：
挺好玩的",2026-07-22T22:29:26+08:00,taptap_review,moment:829120644930077790,4,TapTap,https://www.taptap.cn/review/49721184
我在里面认识了好多人，里面的人大多数都很好,2026-07-22T22:37:17+08:00,taptap_review,moment:829122619373520639,5,TapTap,https://www.taptap.cn/review/49721274
"🎮可玩性：
好玩，有意思

✍🏻建议：
胆子小的可以关音乐",2026-07-22T22:40:45+08:00,taptap_review,moment:829123491310601766,5,TapTap,https://www.taptap.cn/review/49721322
"🎮可玩性：
100%",2026-07-22T22:44:33+08:00,taptap_review,moment:829124448962482100,5,TapTap,https://www.taptap.cn/review/49721387
出大金的概率很高。,2026-07-22T23:04:40+08:00,taptap_review,moment:829129509679663355,5,TapTap,https://www.taptap.cn/review/49721621
气死我了，爆率能不能调调，把把都撤不出去，等下就卸载,2026-07-22T23:11:15+08:00,taptap_review,moment:829131168912770991,1,TapTap,https://www.taptap.cn/review/49721702
怎么说呢，对热门角色厨有点不友好，想要全皮只能氪。并且都是累冲数额还不低。只能说一般吧,2026-07-22T23:46:55+08:00,taptap_review,moment:829140145335700553,3,TapTap,https://www.taptap.cn/review/49722116
我玩其他游戏一直给我自动下载这个游戏，关也关不掉，暂停也暂停不了，太恶心了,2026-07-22T23:47:55+08:00,taptap_review,moment:829140395689510795,1,TapTap,https://www.taptap.cn/review/49722137
很好，只是如果四队挂少一点，摸金挂少一点，还有节日是发点福利，节日少搞一些充值福利可能会好一些，或者可以作任务得什么什么，皮服道具，头像，头像框之类的，或者是可以出一个新手指导，那些新手知道摸金符放在腰包里面不能用，腰包不能装宝物之类的，希望超自然官方能听我一回,2026-07-23T00:40:16+08:00,taptap_review,moment:829153568354206622,5,TapTap,https://www.taptap.cn/review/49722698
一星也不想给 动不动就卡 卡成一帧一帧的了 别说我手机不好 我其他游戏可好好的 就超自然这么卡 有时候刚退出回个消息回来就直接退出了 那些开挂的更不想说 恶心的要死 还动不动卡退 兵俑隔老远就能打到人 残血一打一个摸金符 蹲着也能打到血还厚 最可气的就是动画特效 有特效是挺好的 但tm的为啥在看特效的时候怪物可以攻击人？恶不恶心啊 特效那么长 怪物围着你打 动也动不了就只能看着自己死 石头剪刀布到时候脚底下出现了个史莱姆 直接把我三个摸金符弄没了 再就是蛇妖 恶心的要死 我直接没话说蛇妖 亖基佬去亖好吗,2026-07-23T01:09:24+08:00,taptap_review,moment:829160903478872355,1,TapTap,https://www.taptap.cn/review/49722954
超自然你对得起谁,2026-07-23T01:18:42+08:00,taptap_review,moment:829163241576858112,1,TapTap,https://www.taptap.cn/review/49723011
"优点：上手快，难度较低
缺点：爆率低，地图刷怪机制有点不合理，玩法单一，皮肤多但是平民不用想了，有点虚假宣传，土豆服务器",2026-07-23T01:52:43+08:00,taptap_review,moment:829171804240087587,3,TapTap,https://www.taptap.cn/review/49723245
挂太多了定制挂检测不出来，封禁力度太低了,2026-07-23T03:18:00+08:00,taptap_review,moment:829193266405576568,3,TapTap,https://www.taptap.cn/review/49723602
大金很容易出，但是怪太多了,2026-07-23T03:27:01+08:00,taptap_review,moment:829195534433518355,4,TapTap,https://www.taptap.cn/review/49723623
全是挂,2026-07-23T03:35:36+08:00,taptap_review,moment:829197695196333536,1,TapTap,https://www.taptap.cn/review/49723645
超自然我爱你，一天出两把大剑，可是我的圣杯和神龙什么时候出呢🙃🙃🙃，还有四队对我好一点吧基本每过四五局就来个挂😱😱😱,2026-07-23T03:58:47+08:00,taptap_review,moment:829203528693057575,4,TapTap,https://www.taptap.cn/review/49723703
我说实话赶紧加一个没下好地图不让开，你没下好你让我们开了进去罚站掉装备呢？,2026-07-23T04:26:24+08:00,taptap_review,moment:829210480168930070,2,TapTap,https://www.taptap.cn/review/49723778
"忘本小姐姐一枚呀哎哟我去了事情经过是我的朋友一个人玩就招募了一个莉莉还是原皮那个莉莉还说我没有什么皮肤她们都不带我然后我朋友怕忘本嘛就走了侧门然后他进了一个门跟昆仑门很像然后不小心摔了然后他回了个哦然后就骂他
有没有好心人骂他一下",2026-07-23T07:44:25+08:00,taptap_review,moment:829260311713285389,5,TapTap,https://www.taptap.cn/review/49724284
这游戏其实非常好，爆率挺高的，就是四对挂有点多,2026-07-23T08:20:27+08:00,taptap_review,moment:829269378150170790,5,TapTap,https://www.taptap.cn/review/49724443
玩了超自然，戒掉了玩了两年的蛋仔。虽然时常出现一些bug，但是因为有了bug，所以才让的游戏更有趣了。刚开始说好一点都不氪的，后面氪了3000多，快要拿下大翅膀了，天哪。这次出的新皮肤，感觉没钱拿下了，等下次再出新皮肤再说吧。要是角色可以染发，可以给衣服变色就好了，我的灵契太多了，又没有什么用，希望可以上新兑换时装功能，还有就是可以出一些靠肝的角色皮肤道具皮肤那种，每天做的任务太少了。因为觉得很无聊，我的农场都种了50级了，签到已经签了290多天了。没有一天是漏打卡的。取消头像冷却，因为我想看一下这个头像，在我的大厅主页上的效果，但是觉得不满意，想换的时候就不能换了，又要等24个小时，可能是频繁换头像，服务器接受不了，然后的然后就是我希望这个游戏越来越好了,2026-07-23T08:40:34+08:00,taptap_review,moment:829274441333605461,4,TapTap,https://www.taptap.cn/review/49724579
"就是一坨🐶💩，摸宝游戏，控制玩家摸东西的量，不让你摸的多，摸的多就是bug暗改爆率，加刷怪。
怪物巡逻机制不会做，更是坨大的，那就不是巡逻，全是锁人，刷出来直奔你过来。
压根不让你单玩，就没考虑过单人玩家，无敌怪，巡逻机制压爆率，💩图又大，那个逼体力条吊你妈贼快，怪一波五六个五六个一起来，全是秒杀，你一下打不死，你说跑，跑的动吗？设计这一堆必须带一堆装备，再搜点东西，跑你妈，打尼玛，又尼玛暗改爆率，单通一局16分钟不到10万，就来平个门票钱，前两天还好点出个金光，还能出个大的，现在好啊不是尼玛蛤蟆就是天书，红馆就尼玛出个逼天书，牛首，删了吧，普通馆就是开一个一个玉扳指，删了吧真的，做尼玛那一堆司马动画，强迫你干动画，怪库库干你，真尼玛是越做越傻逼。",2026-07-23T09:10:12+08:00,taptap_review,moment:829281897447164917,1,TapTap,https://www.taptap.cn/review/49724784
爆率特别高三个金色投融出来了一个端午鸡仔🐣,2026-07-23T09:31:53+08:00,taptap_review,moment:829287355473989515,5,TapTap,https://www.taptap.cn/review/49724931
这个游戏就是很好玩，很好玩。呃，我以前下载过，一不小心删了，现在下回来了。嗯，但是开场动画有点慢，这个有点不好，求官方改一下吧🙈,2026-07-23T09:42:42+08:00,taptap_review,moment:829290078776853960,5,TapTap,https://www.taptap.cn/review/49725020
好玩，很容易就可以开出大金。,2026-07-23T10:16:39+08:00,taptap_review,moment:829298622058204589,5,TapTap,https://www.taptap.cn/review/49725374
玩起来像致命公司的阉割版,2026-07-23T10:36:09+08:00,taptap_review,moment:829303528525662434,1,TapTap,https://www.taptap.cn/review/49725601
官方是福瑞控😋😋😋,2026-07-23T10:42:08+08:00,taptap_review,moment:829305036373753993,4,TapTap,https://www.taptap.cn/review/49725671
虽然没有版权，但兰妈妈太好玩了，在古蜀遗迹，都能捡到鼠鼠给的野生绿豆糕,2026-07-23T11:03:42+08:00,taptap_review,moment:829310460355415235,4,TapTap,https://www.taptap.cn/review/49725928
拉完了 这应该是我玩过挂最多的游戏,2026-07-23T11:27:26+08:00,taptap_review,moment:829316433509876065,2,TapTap,https://www.taptap.cn/review/49726227
爽歪歪,2026-07-23T11:47:13+08:00,taptap_review,moment:829321412358442429,4,TapTap,https://www.taptap.cn/review/49726507
爆率老高了,2026-07-23T12:00:36+08:00,taptap_review,moment:829324781588318549,5,TapTap,https://www.taptap.cn/review/49726692
没干什么错事，为什么要封别人的号？封了九年,2026-07-23T12:10:59+08:00,taptap_review,moment:829327395029779824,2,TapTap,https://www.taptap.cn/review/49726818
玩法有点单一,2026-07-23T12:21:11+08:00,taptap_review,moment:829329960236745559,3,TapTap,https://www.taptap.cn/review/49726954
两个棺，全是金,2026-07-23T12:31:06+08:00,taptap_review,moment:829332455289785542,5,TapTap,https://www.taptap.cn/review/49727086
打了很久了可能因为我是白号吧，反正爆率挺高的,2026-07-23T12:35:28+08:00,taptap_review,moment:829333557812922375,5,TapTap,https://www.taptap.cn/review/49727144
真的可以出大金,2026-07-23T12:41:18+08:00,taptap_review,moment:829335025940957250,5,TapTap,https://www.taptap.cn/review/49727222
容易出大金,2026-07-23T12:47:28+08:00,taptap_review,moment:829336575681758878,5,TapTap,https://www.taptap.cn/review/49727307
一开始我还挺喜欢玩这个游戏的 但是我只是两个月了没上线 游戏账号就被盗了 我也是很无语 去申诉还不行 嗯,2026-07-23T13:11:01+08:00,taptap_review,moment:829342501742577084,3,TapTap,https://www.taptap.cn/review/49727636
运气太好了，爆率太高了，一定要来玩,2026-07-23T13:14:23+08:00,taptap_review,moment:829343351835725664,5,TapTap,https://www.taptap.cn/review/49727679
爆率很高，蓝妈的爆率也很高,2026-07-23T13:34:16+08:00,taptap_review,moment:829348355078357082,5,TapTap,https://www.taptap.cn/review/49727922
"🎮可玩性：
可以跟好朋友们一起摸金还可以一起打架躲猫猫，非常好玩",2026-07-23T13:50:00+08:00,taptap_review,moment:829352314757187131,5,TapTap,https://www.taptap.cn/review/49728120
今天的爆率非常高,2026-07-23T14:12:02+08:00,taptap_review,moment:829357857748025790,5,TapTap,https://www.taptap.cn/review/49728426
全都是外挂，真的能不能整治一下现在风气了？我就是绿玩正常玩匹到一大堆外挂，我怎么打？要封就封设备呀一封就封10年呗反正他们解了又开为什么还要封那么短时间啊？都是机刷号封设备，封他们皮肤号这外挂不就少起来了吗？真的就是无语，到时候新地图上线一大堆外挂，玩都玩不下去暑假一到，外挂更多了,2026-07-23T14:17:34+08:00,taptap_review,moment:829359249799776589,1,TapTap,https://www.taptap.cn/review/49728492
真的，超自然的爆率可高了,2026-07-23T14:29:19+08:00,taptap_review,moment:829362207597791907,5,TapTap,https://www.taptap.cn/review/49728644
超自然圈钱圈的太狠了，你们可以不用玩了玩，皮肤出的又丑又贵，挂也不管爆率又低简直活不起，古城爆率都好久都不调了，打巨无霸差评打，一大堆bug也不管，金棺普棺开出来的金扫描啥也没有，出皮肤出的时间倒挺快的，剩下的啥也不给，福利也特别少剩下的都要充钱，走到哪都要充钱，就给我们这点破烂，每个皮肤都很丑，不是有马赛克就是脸膜和头发丑，我也是不行了，赶紧还钱好吗？圈了我5000多,2026-07-23T14:34:54+08:00,taptap_review,moment:829363612760932936,1,TapTap,https://www.taptap.cn/review/49728710
bug太多了,2026-07-23T14:41:06+08:00,taptap_review,moment:829365174287731375,3,TapTap,https://www.taptap.cn/review/49728789
爆率挺高。,2026-07-23T14:53:49+08:00,taptap_review,moment:829368373828649403,5,TapTap,https://www.taptap.cn/review/49728982
好但电脑玩的好卡,2026-07-23T14:56:45+08:00,taptap_review,moment:829369111380232180,5,TapTap,https://www.taptap.cn/review/49729024
挺好玩的，以前我觉得有点无聊，退游了几个月，现在我发现出出了一个新地图，挺好玩的，而且怪物也非常多，也有好多玩法,2026-07-23T16:12:14+08:00,taptap_review,moment:829388109148849493,5,TapTap,https://www.taptap.cn/review/49730039
小抄真好使,2026-07-23T16:17:29+08:00,taptap_review,moment:829389430358804067,4,TapTap,https://www.taptap.cn/review/49730108
是因为没氪金吗，虫谷极限棺棺扳指凑不够钱出不来，完事说来一图二图回回血吧还是扳指，TMD就捅了扳指窝来是吧，什么爆率啊，最起码给个能凑够钱撤离的吧，不是被怪弄死，是凑不够钱我撤不出去你敢信???！！！！,2026-07-23T16:43:08+08:00,taptap_review,moment:829395883555553506,1,TapTap,https://www.taptap.cn/review/49730476
游戏很好玩，还给我出了大金,2026-07-23T16:59:56+08:00,taptap_review,moment:829400113167208310,5,TapTap,https://www.taptap.cn/review/49730746
好玩是好玩，就是环境有点差。,2026-07-23T17:04:10+08:00,taptap_review,moment:829401175701849124,3,TapTap,https://www.taptap.cn/review/49730802
玩法还行就是这更新跟有毛病一样每次都是下午更新而且还因为不更新不能拉队友，一天要更新个百八十回是不是有毛啊，好好的房间号就这么毁了我真TM服了,2026-07-23T17:09:00+08:00,taptap_review,moment:829402392075174992,5,TapTap,https://www.taptap.cn/review/49730869
这游戏比较吃配置，可能我手机配置太低了带不动,2026-07-23T17:09:41+08:00,taptap_review,moment:829402563282469361,5,TapTap,https://www.taptap.cn/review/49730875
非常适合玩，好吧，打卡的地方超多,2026-07-23T17:16:38+08:00,taptap_review,moment:829404315041923948,5,TapTap,https://www.taptap.cn/review/49730971
整体来说特别好，就是呢爆率太低,2026-07-23T17:22:37+08:00,taptap_review,moment:829405819073202250,4,TapTap,https://www.taptap.cn/review/49731055
摸金校尉，顶跑，顶飞,2026-07-23T17:25:30+08:00,taptap_review,moment:829406543756659628,1,TapTap,https://www.taptap.cn/review/49731094
太氪了,2026-07-23T17:32:06+08:00,taptap_review,moment:829408205917389675,5,TapTap,https://www.taptap.cn/review/49731184
"本人差不多S3入坑的，游戏环境简直一坨，媚挂一大堆，正常人也没多少，皮套也挺多
能不能给挂🐶封10年？",2026-07-23T17:54:09+08:00,taptap_review,moment:829413754742506384,2,TapTap,https://www.taptap.cn/review/49731504
网很卡建议优化，四队地图优化空气墙，真心希望超自然能好起来,2026-07-23T17:56:50+08:00,taptap_review,moment:829414431824809411,2,TapTap,https://www.taptap.cn/review/49731538
我感觉吧挺好玩的就是四队多队零容忍挂太多了,2026-07-23T18:20:56+08:00,taptap_review,moment:829420497711137491,5,TapTap,https://www.taptap.cn/review/49731861
拉完了 全是挂 摸金爆率还是阴阳炒出,2026-07-23T18:49:33+08:00,taptap_review,moment:829427698328669531,1,TapTap,https://www.taptap.cn/review/49732218
嘿嘿我玩80局就出了九龙九凤冠，爆率非常可以,2026-07-23T19:05:20+08:00,taptap_review,moment:829431669738966456,5,TapTap,https://www.taptap.cn/review/49732432
其实还是挺好玩的吧要是有朋友的话在一起玩还可以在公屏上嘀嗒子但是游戏里有很多神人最好还是和朋友一起组队,2026-07-23T19:28:35+08:00,taptap_review,moment:829437521086646128,4,TapTap,https://www.taptap.cn/review/49732711
希望官方把爆率提高,2026-07-23T20:37:14+08:00,taptap_review,moment:829454797538066581,5,TapTap,https://www.taptap.cn/review/49733544
"我说之前怎么感觉这游戏好玩呢，玩了下致命公司后发现不光是玩法，ui和地图生成和怪物设计全都搬的致命公司

我说后面地图怎么一张不如一张了，怪物设计也越来越稀烂了

合着致命公司内容量太小后面得原创了

不过总的来说，不当深度玩家不混圈，这游戏游戏性不赖，可以当难度削弱版的移动端致命公司玩玩",2026-07-23T21:00:04+08:00,taptap_review,moment:829460543176707899,4,TapTap,https://www.taptap.cn/review/49733850
26年1月多份开始玩超自然发现近一年来bug都很多希望能修改,2026-07-23T21:02:43+08:00,taptap_review,moment:829461208431069312,5,TapTap,https://www.taptap.cn/review/49733875
对别人开挂是不理的，虫谷的和秦岭的怪能把人阴死的，虫谷的戏偶你不堵他他堵你蛇妖是动不动变身的惊魂逃生是没有更新过的，嫦娥是两个一起的旁边永远是有怪的游戏建意是一点不理的,2026-07-23T21:30:59+08:00,taptap_review,moment:829468321802879590,1,TapTap,https://www.taptap.cn/review/49734259
啊，出大了，非常nice嗯，对，好评不知道，官方让我搞的然后就挑了一张图片,2026-07-23T22:05:18+08:00,taptap_review,moment:829476960383010329,5,TapTap,https://www.taptap.cn/review/49734713
一定要玩蜀道入口，爆率超高，最低4万撤离，保证比别的吃到饱。！超自然，我爱你一辈子,2026-07-23T22:14:00+08:00,taptap_review,moment:829479147825791706,5,TapTap,https://www.taptap.cn/review/49734832
什么东西呀？作为一个新手，天天的爆率又低，然后还有一堆怪，一个人还玩不了，还非得组队玩，赶快差评吧，大家真的不适合玩去滚,2026-07-23T22:22:36+08:00,taptap_review,moment:829481311851777001,1,TapTap,https://www.taptap.cn/review/49734955
挂多小鬼多，年纪特别小的小孩子多，氛围可以说特别差了,2026-07-23T22:36:53+08:00,taptap_review,moment:829484909507641846,1,TapTap,https://www.taptap.cn/review/49735143
[表情_泪目]就是啊，自定义头像里面只有个空白，交卷根本没有照片那一类[表情_裂开][表情_豹哭][表情_泪目],2026-07-23T22:40:07+08:00,taptap_review,moment:829485721315181601,4,TapTap,https://www.taptap.cn/review/49735179
天天更新很烦的，还有哪些地图、皮肤等资源，过几天又要下一遍，多队不是所有人都爱玩的，一些皮肤都没有，还强制下载下来占内存，内存大部分全让皮肤和个性化沾满了，天天更新皮肤，刚开始说好的听取玩家意见的呢！！！,2026-07-23T23:07:57+08:00,taptap_review,moment:829492724779452600,2,TapTap,https://www.taptap.cn/review/49735552
顶多一星，局内遇到个叫【虫二不乖】的因为我薇薇安带皮肤眼红就造黄谣说“买得起皮肤的都是卖的”以及大量侮辱性词汇，举报没用反馈没用官方留言不处理，在你们游戏太自由了，什么垃圾都无法无天不会受到任何处罚，而且你游真是抄袭专业户了,2026-07-23T23:49:43+08:00,taptap_review,moment:829503234941911772,1,TapTap,https://www.taptap.cn/review/49736066
太好玩了强烈推荐摸金每次出大金都很开心！四队也很有趣跟敌人打架每次打赢了都很开心！[表情_斜眼笑][表情_斜眼笑],2026-07-23T23:51:49+08:00,taptap_review,moment:829503763357109255,5,TapTap,https://www.taptap.cn/review/49736097
其他的都可以四队挂太多拉完了。,2026-07-24T00:02:42+08:00,taptap_review,moment:829506502791266751,3,TapTap,https://www.taptap.cn/review/49736215
bug和空气墙太多了[表情_豹哭],2026-07-24T00:39:31+08:00,taptap_review,moment:829515770349227461,4,TapTap,https://www.taptap.cn/review/49736628
满氪，四队匹挂机制到现在我都不知道是个啥，我自己玩没挂，偶尔匹配个两把，点个陪刚开始没有挂，稍微多杀点人吃几个举报就开始进黑屋排高参，陪陪哭着跟我说能不能存单下次打他打不下去了，超自然你是真特么牛b，爆率更是一坨，号稍微黑一点大红别想出,2026-07-24T01:18:16+08:00,taptap_review,moment:829525519916599441,1,TapTap,https://www.taptap.cn/review/49736958
恶心。密码没给过，莫名其妙就能被盗过。不推荐，CP一堆贴脸。游戏里一堆xing ya yi,2026-07-24T01:46:47+08:00,taptap_review,moment:829532697436095974,1,TapTap,https://www.taptap.cn/review/49737164
能找对象,2026-07-24T01:48:00+08:00,taptap_review,moment:829533003049863281,5,TapTap,https://www.taptap.cn/review/49737171
游戏氛围很好，没有绿玩，就是有点bug，我遇到飞天转长枪老发出一些清脆的声音,2026-07-24T02:30:14+08:00,taptap_review,moment:829543633131668957,1,TapTap,https://www.taptap.cn/review/49737403
我希望这个四队环境能改一下，还有伪人的环境,2026-07-24T03:27:44+08:00,taptap_review,moment:829558103417554920,5,TapTap,https://www.taptap.cn/review/49737629
我玩一年多了 总的来说挺圈 充钱对游戏体验没有多大影响 但是皮肤迭代很快 总你喜欢的 算是社交摸金游戏 有朋友陪你玩体验会有很大提升  官方以前挺听劝[表情_可爱],2026-07-24T03:53:11+08:00,taptap_review,moment:829564505267636926,3,TapTap,https://www.taptap.cn/review/49737709
太好玩了，挂是一点不管的，钱是要圈的，十把游戏七把都有挂，没啥意思,2026-07-24T04:35:16+08:00,taptap_review,moment:829575099689468938,1,TapTap,https://www.taptap.cn/review/49737829
为啥我新左轮皮肤打地上没有特效啊？等于我白花了68块钱呗,2026-07-24T07:20:02+08:00,taptap_review,moment:829616562922065200,1,TapTap,https://www.taptap.cn/review/49738209
摸金真不错，爆率挺高，罐子抽出来一个鬼玺,2026-07-24T08:01:38+08:00,taptap_review,moment:829627030373925911,4,TapTap,https://www.taptap.cn/review/49738355
爆率很高,2026-07-24T09:05:17+08:00,taptap_review,moment:829643049024884479,5,TapTap,https://www.taptap.cn/review/49738726
就是贵有点多,2026-07-24T09:25:58+08:00,taptap_review,moment:829648256412681647,4,TapTap,https://www.taptap.cn/review/49738863
最好别玩这个游戏  不好玩就算了  还特别爱圈钱  王者都没你这样圈钱  你倒好  直接圈一波大的  别玩这游戏  刚玩  感觉很好玩  玩久了 感觉不好玩了  而且  开挂的特别特别的多  超自然行动组又不管  真的是无语了,2026-07-24T09:56:06+08:00,taptap_review,moment:829655839424907018,1,TapTap,https://www.taptap.cn/review/49739100
爆率太高了,2026-07-24T10:15:06+08:00,taptap_review,moment:829660621229261359,5,TapTap,https://www.taptap.cn/review/49739306
出金率不高 已退游号送人,2026-07-24T10:21:11+08:00,taptap_review,moment:829662149881104399,2,TapTap,https://www.taptap.cn/review/49739385
老是闪退烦死了,2026-07-24T10:32:50+08:00,taptap_review,moment:829665080697162612,2,TapTap,https://www.taptap.cn/review/49739557
爆率很高！,2026-07-24T10:36:47+08:00,taptap_review,moment:829666075313440448,5,TapTap,https://www.taptap.cn/review/49739617
玩兰和蜀道入口爆率特别高。,2026-07-24T11:01:35+08:00,taptap_review,moment:829672318904042648,5,TapTap,https://www.taptap.cn/review/49739918
车皮一发中，但是咖啡黄牛皮保底，概率这种东西能不能往上添个0.2啊？,2026-07-24T11:15:12+08:00,taptap_review,moment:829675742529847568,5,TapTap,https://www.taptap.cn/review/49740077
"哈喽大家好
以下是我的建议，如果有不满可以提出来哈
🎮可玩性：
如果你是萌新而且有朋友的情况下，你可以玩，并且不要在这个游戏充任何钱，而且的话还比较O ，四队也不会遇到挂，那么这个游戏能给你带来乐趣，会像早期的我一样开出大金会尖叫。
但要么你不是我以上这种情况的话，当然就不要入手了，地图是固定的，你每个图都能找到，玩久了就没什么感觉了，玩来玩去，都感觉特别腻，而且玩家特别低龄。所以你熟练之后，我建议你还是自己开单人吧，那个队友都拉完了，毕竟只有萌新才会开队友，对于摸金的话，就是感觉模式太单一，然后出金就是得看你自己的号好不好，建议你想玩就收一个，这仅仅只是摸金模式
四队模式更是拉中之拉，首先我是有遇到桂的，而且特别多，十局里面最少都有六局左右，而且我还是纯绿玩的情况下 ，刚出门，直接被颗秒，范围锁头伤害还有显示你这个人的位置，实体传送等等，全部都有，你排到加特林，好歹你还可以跑，你排到那种显示个人位置的，你跑都跑不了 ，然后你也别想着自己转红，你但凡自己转红，你遇到的以后全部都是红，而且无法反制。那个龙宫也是拉完了，一样的全部都是桂 ，还有最近新出的那个我没玩，但是我想必也没有多好。超自然开的真的特别多，你除非好比较o，不然你每把都能遇到，就拿我原来的那个号说，巅峰时期十把排到十把桂，脾气不好的人真的会被气哭
而且角色实力非常不平等，你像那个爱丽丝，我也不知道那个被动是啥，医生，你不给我加生命力，你给我说点道具用的耐久，而且你复活就复活，你就非要抖，我是真的不知道现在是对谁会拿出爱丽丝，可能就真爱王玩家玩吧，新出的那个角色要多超标有多超标，我甚至都没看到你在哪直接颗秒，反正就老角色，吃了版本黑利呗。除了PV 我觉得还行
然后再说说皮肤，真的特别o钱，一个幻梦做到1千多块钱，还有那个耀世500多块，而且现在这种皮肤一大堆，我就问你除了开关特效，你还能给什么实质性的吗？我就搞不懂，凭啥卖这么贵？小破游戏卖这么贵，而且贬值特别快，反正你只要在这个游戏充了钱，你就会后悔，我属于那种微氪，反正我现在是想全部退。奈何我充了130能有个30都不错，所以千万不要充，我也不知道到底谁运气再好，可以一发入魂
然后说说bug ，这个真的是给我吓哭了，我就搞不懂一个游戏，我玩王者好歹都不会有断触，或者是其他地方给我划走，超自然这个真的就是一直这样，我知道我手机不太可以，但是你以为游戏里的bug就不多了吗？那个新地图导航，到底在导个啥？每次都是导航到角落，真的给我吓哭了，一开始立听劝人设，现在鸟都不鸟
还有游戏里面的一些傻福，那里忘本，这种我是真的被吓死了 ，你还有良心吗？而且你会发现里面全是AI ，抄袭东西特别多，玩法特别多，后面有钱了才自己搞，前面一直搁那里抄，说出去我玩超自然，真的会被笑死，而且没有任何可以护的，一开始都已经做到了抄袭 ，后面被别人一直质疑，这不是活该吗？还有人在这里护。还有那个灵宝，真的就是扫福瑞，一出现就卡死，而且每次都要更新还要从头更新，真的就是浪费我的阳寿，其他游戏没有任何是这样子的，你下载就下载还要从头下载，那我前面浪费的阳寿算什么？
以上就是这个游戏的全部，搜打撤，方向是好的，但是起号不太好，建议官方还是多优化一下内部遗漏的吧，人物建模多优化一下，不然我真的不知道这个游戏有什么好玩的，固定地图，固定玩法，把把是桂，脾气不好的，可能都已经走了
🌃画面音乐：
建模除了小黄有更多表情，其他的感觉就是一个代码，能不能让其他角色活起来？，然后那个皮肤，把妆容优化一下会死啊，技术越来越好，但是麻烦你管管游戏，别老出皮肤，而且出一些人能看的那个剑仙16天900块，我就问你凭啥这么贵？逍遥玩家都哭了吧，这个游戏除了PV不会差，其他的真的就是拉完了，本来这个游戏只能一颗星的，还有一颗心是敬我和我朋友的友情",2026-07-24T11:22:48+08:00,taptap_review,moment:829677658701824054,2,TapTap,https://www.taptap.cn/review/49740169
"我退游了。队友一群神人。要么乐乐一样冲上去就是死，还有忘本丽丽，四队什么也不干就往你身上挂的莉莉，别人一出好东西和穷鬼一样就冲上去抢了，真的。太糟糕了。大多都是小孩子。更别提实名认证，熊大都能玩了？。
挂有被制裁，但是还是多。古城爆率屎。虫谷爆率也是一坨。能不能加强。我不知道为什么老是最后一刻出好东西，你这个机制有毛病吗。
我说白了这游戏没朋友就是一坨。技术有没有都很无聊。
可以下着玩。别充钱。号价贬值严重。
官方就是圈钱🌚",2026-07-24T12:07:59+08:00,taptap_review,moment:829689026372963125,3,TapTap,https://www.taptap.cn/review/49740756
我觉得挺好玩的，只不过要和别人一起玩更好玩吧，游戏中还是有很好的人的，之前一个薇薇安开出了天下第一剑，直接送给我了，而且还上新了很多的玩法，角色皮肤也很好看的,2026-07-24T12:32:04+08:00,taptap_review,moment:829695087658139694,4,TapTap,https://www.taptap.cn/review/49741018
就是到晚上特别开经常发电报那个爬山莫名其妙给我们划下来，还卡在那个缝里面，而且时间有点不够哈，不是有点不够吧，就是加上我们自身本来就特别卡吗？然后呢，那里有那个时间他就就卡一下我就跳过好多时间,2026-07-24T12:49:51+08:00,taptap_review,moment:829699563097952227,4,TapTap,https://www.taptap.cn/review/49741231
"🎮可玩性：这是一款摸金游戏  四队和敌人打架打赢了就有四个金冠   还可以吃野管




✍🏻建议：100000",2026-07-24T13:24:24+08:00,taptap_review,moment:829708256677988021,5,TapTap,https://www.taptap.cn/review/49741642
超自然，一点都不好玩，因为摸金我朋友和我我比他早玩，我玩了4000多局了吧，一个300万都没出过，大剑也只出过两把，而我的朋友大剑已经出了十几把，还出了一个九龙九凤冠，而她的运气还是很好，而我呢，他的坏运气好像都给我了很多局，都没撤出去，我真服了，所以只给1星评价，摸金好像就只给那些运气好的人玩，运气不好的人一点都不能玩,2026-07-24T13:29:51+08:00,taptap_review,moment:829709631453400757,1,TapTap,https://www.taptap.cn/review/49741705
